CHROM-BIN_START-BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST
A05-25200001-25300000,17,0.510361,0.286128
A05-25225001-25325000,16,0.519553,0.304283
A05-25250001-25350000,16,0.519553,0.304283
A06-1-100000,8,0.140827,0.0737843
A06-25001-125000,3,0.1095,0.0677229
A06-50001-150000,10,0.211288,0.107289
A06-75001-175000,10,0.211288,0.107289
A06-100001-200000,7,0.246048,0.124245
A06-125001-225000,18,0.58753,0.385874
A06-150001-250000,15,0.743617,0.568054
A06-175001-275000,24,0.596254,0.487285
A06-200001-300000,24,0.596254,0.487285
A06-225001-325000,15,0.471711,0.387941
A06-250001-350000,13,0.389953,0.33407
A06-275001-375000,4,0.414557,0.292219
A06-300001-400000,4,0.414557,0.292219
A06-325001-425000,8,0.618047,0.484832
A06-350001-450000,9,0.591303,0.35282
A06-375001-475000,9,0.591303,0.35282
A06-400001-500000,9,0.591303,0.35282
A06-425001-525000,3,0.0920439,0.0884418
A06-450001-550000,3,0.666143,0.55678
A06-475001-575000,3,0.666143,0.55678
A06-500001-600000,16,0.312021,0.186039
A06-525001-625000,23,0.267136,0.171108
A06-550001-650000,20,0.165841,0.113257
A06-575001-675000,25,0.165584,0.117456
A06-600001-700000,12,0.170321,0.135842
A06-625001-725000,5,0.164681,0.134251
A06-650001-750000,5,0.164681,0.134251
A06-725001-825000,6,0.164647,0.109901
A06-750001-850000,6,0.164647,0.109901
A06-775001-875000,6,0.164647,0.109901
A06-800001-900000,7,0.299558,0.189004
A06-825001-925000,1,0.663621,0.663621
A06-850001-950000,1,0.663621,0.663621
A06-875001-975000,1,0.663621,0.663621
A06-950001-1050000,17,0.40333,0.11585
A06-975001-1075000,17,0.40333,0.11585
A06-1000001-1100000,17,0.40333,0.11585
A06-1025001-1125000,17,0.40333,0.11585
A06-1050001-1150000,12,0.402481,0.247757
A06-1075001-1175000,12,0.402481,0.247757
A06-1100001-1200000,12,0.402481,0.247757
A06-1125001-1225000,12,0.402481,0.247757
A06-1150001-1250000,7,0.0687814,0.040033
A06-1175001-1275000,7,0.0687814,0.040033
A06-1200001-1300000,7,0.0687814,0.040033
A06-1225001-1325000,7,0.0687814,0.040033
A06-1325001-1425000,1,0.821444,0.821444
A06-1350001-1450000,1,0.821444,0.821444
A06-1375001-1475000,1,0.821444,0.821444
A06-1400001-1500000,1,0.821444,0.821444
A06-1425001-1525000,2,0.0921819,0.0835352
A06-1450001-1550000,2,0.0921819,0.0835352
A06-1475001-1575000,2,0.0921819,0.0835352
A06-1500001-1600000,2,0.0921819,0.0835352
A06-1550001-1650000,11,0.17696,0.0864362
A06-1575001-1675000,11,0.17696,0.0864362
A06-1600001-1700000,15,0.171462,0.0887697
A06-1625001-1725000,25,0.191966,0.119357
A06-1650001-1750000,15,0.200216,0.132072
A06-1675001-1775000,24,0.401577,0.250446
A06-1700001-1800000,26,0.394392,0.253923
A06-1725001-1825000,19,0.456733,0.288463
A06-1750001-1850000,18,0.458631,0.307379
A06-1775001-1875000,10,0.274577,0.19297
A06-1800001-1900000,5,0.294989,0.206452
A06-1825001-1925000,7,0.543046,0.373951
A06-1850001-1950000,7,0.543046,0.373951
A06-1875001-1975000,8,0.491639,0.293246
A06-1900001-2000000,15,0.505211,0.312406
A06-1925001-2025000,10,0.417338,0.256952
A06-1950001-2050000,10,0.417338,0.256952
A06-1975001-2075000,21,0.35658,0.245193
A06-2000001-2100000,13,0.271179,0.210333
A06-2025001-2125000,13,0.271179,0.210333
A06-2050001-2150000,13,0.271179,0.210333
A06-2075001-2175000,14,0.310341,0.20561
A06-2100001-2200000,14,0.310341,0.20561
A06-2125001-2225000,16,0.288127,0.184275
A06-2150001-2250000,31,0.30401,0.219874
A06-2175001-2275000,17,0.29922,0.231621
A06-2200001-2300000,17,0.29922,0.231621
A06-2225001-2325000,17,0.304496,0.234894
A06-2250001-2350000,6,0.124796,0.069411
A06-2275001-2375000,6,0.124796,0.069411
A06-2300001-2400000,13,0.20459,0.132032
A06-2325001-2425000,11,0.216409,0.144629
A06-2350001-2450000,10,0.233441,0.169032
A06-2375001-2475000,14,0.273281,0.167081
A06-2400001-2500000,7,0.285464,0.148455
A06-2425001-2525000,12,0.236422,0.133344
A06-2450001-2550000,23,0.468009,0.299674
A06-2475001-2575000,19,0.480793,0.328615
A06-2500001-2600000,24,0.468999,0.337265
A06-2525001-2625000,19,0.504003,0.396496
A06-2550001-2650000,7,0.400472,0.257632
A06-2575001-2675000,7,0.400472,0.257632
A06-2600001-2700000,5,0.581186,0.285129
A06-2625001-2725000,11,0.675629,0.464805
A06-2650001-2750000,10,0.656603,0.532756
A06-2675001-2775000,13,0.648754,0.537568
A06-2700001-2800000,10,0.649776,0.551548
A06-2725001-2825000,4,0.436936,0.457069
A06-2750001-2850000,17,0.3423,0.334246
A06-2775001-2875000,14,0.305808,0.28724
A06-2800001-2900000,14,0.305808,0.28724
A06-2825001-2925000,14,0.305808,0.28724
A06-2850001-2950000,2,0.191398,0.185657
A06-2875001-2975000,27,0.448188,0.305044
A06-2900001-3000000,32,0.47033,0.326447
A06-2925001-3025000,32,0.47033,0.326447
A06-2950001-3050000,31,0.476949,0.327839
A06-2975001-3075000,10,0.666455,0.491385
A06-3000001-3100000,5,0.716025,0.540748
A06-3025001-3125000,6,0.664849,0.52523
A06-3050001-3150000,5,0.706317,0.612671
A06-3075001-3175000,20,0.418031,0.257882
A06-3100001-3200000,41,0.568965,0.348279
A06-3125001-3225000,40,0.573436,0.345795
A06-3150001-3250000,40,0.573436,0.345795
A06-3175001-3275000,22,0.671063,0.433006
A06-3200001-3300000,1,0.404328,0.404328
A06-3225001-3325000,1,0.404328,0.404328
A06-3250001-3350000,7,0.435148,0.412933
A06-3275001-3375000,13,0.494001,0.321775
A06-3300001-3400000,13,0.494001,0.321775
A06-3325001-3425000,14,0.476049,0.317023
A06-3350001-3450000,10,0.447317,0.238705
A06-3375001-3475000,3,0.230465,0.23006
A06-3400001-3500000,3,0.230465,0.23006
A06-3425001-3525000,2,0.217257,0.217468
A06-3450001-3550000,3,0.607407,0.464202
A06-3475001-3575000,16,0.473494,0.353068
A06-3500001-3600000,19,0.519047,0.392691
A06-3525001-3625000,19,0.519047,0.392691
A06-3550001-3650000,16,0.500315,0.379282
A06-3575001-3675000,3,0.692102,0.604013
A06-3650001-3750000,14,0.626243,0.491596
A06-3675001-3775000,19,0.560601,0.427
A06-3700001-3800000,19,0.560601,0.427
A06-3725001-3825000,20,0.586039,0.449506
A06-3750001-3850000,8,0.500814,0.36605
A06-3775001-3875000,9,0.524572,0.436043
A06-3800001-3900000,9,0.524572,0.436043
A06-3825001-3925000,8,0.453498,0.38091
A06-3850001-3950000,7,0.393836,0.337762
A06-3875001-3975000,6,0.131502,0.103692
A06-3900001-4000000,6,0.131502,0.103692
A06-3925001-4025000,14,0.172575,0.11886
A06-3950001-4050000,16,0.181342,0.121306
A06-3975001-4075000,17,0.238975,0.183255
A06-4000001-4100000,19,0.335537,0.235871
A06-4025001-4125000,11,0.40245,0.312696
A06-4050001-4150000,10,0.540519,0.452017
A06-4075001-4175000,4,0.724577,0.715319
A06-4100001-4200000,2,0.76676,0.747529
A06-4125001-4225000,3,0.69788,0.509867
A06-4150001-4250000,1,0.0345453,0.0345453
A06-4175001-4275000,1,0.0345453,0.0345453
A06-4200001-4300000,1,0.0345453,0.0345453
A06-4300001-4400000,15,0.319665,0.231286
A06-4325001-4425000,30,0.436004,0.303883
A06-4350001-4450000,37,0.475718,0.316355
A06-4375001-4475000,37,0.475718,0.316355
A06-4400001-4500000,22,0.545671,0.374357
A06-4425001-4525000,7,0.6347,0.369808
A06-4450001-4550000,21,0.534922,0.299802
A06-4475001-4575000,23,0.56523,0.321591
A06-4500001-4600000,23,0.56523,0.321591
A06-4525001-4625000,23,0.56523,0.321591
A06-4550001-4650000,4,0.670504,0.270772
A06-4575001-4675000,2,0.011576,-0.00882552
A06-4600001-4700000,2,0.011576,-0.00882552
A06-4625001-4725000,7,0.566826,0.32711
A06-4650001-4750000,5,0.609044,0.461484
A06-4675001-4775000,5,0.609044,0.461484
A06-4700001-4800000,27,0.557874,0.417633
A06-4725001-4825000,22,0.545808,0.407667
A06-4750001-4850000,22,0.545808,0.407667
A06-4775001-4875000,22,0.545808,0.407667
A06-4850001-4950000,16,0.237164,0.121032
A06-4875001-4975000,16,0.237164,0.121032
A06-4900001-5000000,16,0.237164,0.121032
A06-4925001-5025000,16,0.237164,0.121032
A06-5000001-5100000,3,0.340466,0.117222
A06-5025001-5125000,11,0.448985,0.256708
A06-5050001-5150000,12,0.437368,0.264404
A06-5075001-5175000,15,0.400865,0.228679
A06-5100001-5200000,12,0.410734,0.256543
A06-5125001-5225000,5,0.416513,0.281846
A06-5150001-5250000,4,0.445809,0.265042
A06-5175001-5275000,1,0.80283,0.80283
A06-5200001-5300000,1,0.80283,0.80283
A06-5250001-5350000,5,0.642247,0.598819
A06-5275001-5375000,10,0.498117,0.374069
A06-5300001-5400000,11,0.491162,0.339122
A06-5325001-5425000,11,0.491162,0.339122
A06-5350001-5450000,6,0.170664,0.122708
A06-5375001-5475000,1,-0.0103478,-0.0103478
A06-5425001-5525000,5,0.212169,0.181062
A06-5450001-5550000,10,0.308575,0.244854
A06-5475001-5575000,17,0.58827,0.446288
A06-5500001-5600000,53,0.48534,0.28005
A06-5525001-5625000,48,0.510992,0.290361
A06-5550001-5650000,43,0.528962,0.288235
A06-5575001-5675000,36,0.405717,0.201548
A06-5650001-5750000,2,0.712901,0.673039
A06-5675001-5775000,2,0.712901,0.673039
A06-5700001-5800000,2,0.712901,0.673039
A06-5725001-5825000,2,0.712901,0.673039
A06-5800001-5900000,10,0.310934,0.292811
A06-5825001-5925000,15,0.412558,0.308041
A06-5850001-5950000,15,0.412558,0.308041
A06-5875001-5975000,15,0.412558,0.308041
A06-5900001-6000000,5,0.58531,0.3385
A06-5925001-6025000,3,0.0595966,0.0539443
A06-5950001-6050000,3,0.0595966,0.0539443
A06-5975001-6075000,6,0.495958,0.342594
A06-6000001-6100000,8,0.486477,0.39795
A06-6025001-6125000,7,0.509723,0.466558
A06-6050001-6150000,7,0.509723,0.466558
A06-6075001-6175000,8,0.611315,0.476926
A06-6100001-6200000,13,0.480259,0.318335
A06-6125001-6225000,11,0.51577,0.35402
A06-6150001-6250000,22,0.394289,0.218897
A06-6175001-6275000,25,0.366634,0.20929
A06-6200001-6300000,21,0.501066,0.270745
A06-6225001-6325000,39,0.402492,0.188551
A06-6250001-6350000,28,0.476068,0.229713
A06-6275001-6375000,24,0.476568,0.231178
A06-6300001-6400000,22,0.373148,0.166117
A06-6325001-6425000,5,0.573441,0.443574
A06-6350001-6450000,7,0.505399,0.323344
A06-6375001-6475000,4,0.119192,0.0718401
A06-6400001-6500000,5,0.321579,0.232056
A06-6425001-6525000,4,0.344944,0.232286
A06-6450001-6550000,2,0.442144,0.441804
A06-6475001-6575000,3,0.577208,0.557383
A06-6500001-6600000,5,0.451363,0.236435
A06-6525001-6625000,5,0.451363,0.236435
A06-6550001-6650000,11,0.296508,0.180599
A06-6575001-6675000,11,0.161082,0.112745
A06-6600001-6700000,11,0.208284,0.118315
A06-6625001-6725000,11,0.208284,0.118315
A06-6650001-6750000,5,0.291475,0.0994104
A06-6675001-6775000,4,0.351344,0.113729
A06-6700001-6800000,2,0.0348739,0.041598
A06-6725001-6825000,10,0.0811706,0.0479304
A06-6750001-6850000,10,0.0811706,0.0479304
A06-6775001-6875000,10,0.0811706,0.0479304
A06-6800001-6900000,16,0.527456,0.293428
A06-6825001-6925000,9,0.687077,0.517772
A06-6850001-6950000,9,0.687077,0.517772
A06-6875001-6975000,9,0.687077,0.517772
A06-6900001-7000000,2,0.33015,0.144135
A06-6925001-7025000,1,-0.0729387,-0.0729387
A06-6950001-7050000,4,0.35565,0.158674
A06-6975001-7075000,4,0.35565,0.158674
A06-7000001-7100000,3,0.372005,0.235879
A06-7025001-7125000,3,0.372005,0.235879
A06-7050001-7150000,6,0.435717,0.330286
A06-7075001-7175000,6,0.435717,0.330286
A06-7100001-7200000,6,0.435717,0.330286
A06-7125001-7225000,7,0.405788,0.314993
A06-7150001-7250000,1,0.223235,0.223235
A06-7175001-7275000,5,0.288602,0.258877
A06-7200001-7300000,9,0.283092,0.198609
A06-7225001-7325000,8,0.296005,0.19553
A06-7250001-7350000,8,0.296005,0.19553
A06-7275001-7375000,10,0.241472,0.116599
A06-7300001-7400000,6,0.217392,0.11215
A06-7325001-7425000,15,0.32445,0.180555
A06-7350001-7450000,20,0.437133,0.303591
A06-7375001-7475000,27,0.47283,0.329471
A06-7400001-7500000,27,0.47283,0.329471
A06-7425001-7525000,21,0.520719,0.379457
A06-7450001-7550000,16,0.463849,0.287819
A06-7475001-7575000,9,0.482684,0.255453
A06-7500001-7600000,9,0.482684,0.255453
A06-7525001-7625000,6,0.45751,0.198461
A06-7550001-7650000,9,0.345872,0.148302
A06-7575001-7675000,3,0.0168584,0.0479821
A06-7600001-7700000,7,0.0591124,-0.00453829
A06-7625001-7725000,7,0.0591124,-0.00453829
A06-7650001-7750000,4,0.0777428,-0.0439286
A06-7675001-7775000,4,0.0777428,-0.0439286
A06-7700001-7800000,5,0.65984,0.538211
A06-7725001-7825000,5,0.65984,0.538211
A06-7750001-7850000,5,0.65984,0.538211
A06-7775001-7875000,12,0.631045,0.50561
A06-7800001-7900000,9,0.642719,0.550179
A06-7825001-7925000,10,0.621211,0.539638
A06-7850001-7950000,13,0.633486,0.492779
A06-7875001-7975000,14,0.627741,0.484332
A06-7900001-8000000,15,0.556567,0.408309
A06-7925001-8025000,20,0.516258,0.373887
A06-7950001-8050000,17,0.494541,0.38047
A06-7975001-8075000,11,0.379781,0.30903
A06-8000001-8100000,8,0.390466,0.31
A06-8025001-8125000,3,0.360101,0.320522
A06-8050001-8150000,3,0.360101,0.320522
A06-8075001-8175000,1,0.279438,0.279438
A06-8100001-8200000,14,0.264987,0.167998
A06-8125001-8225000,14,0.26653,0.174811
A06-8150001-8250000,22,0.483664,0.242603
A06-8175001-8275000,35,0.605004,0.322407
A06-8200001-8300000,23,0.763083,0.443987
A06-8225001-8325000,23,0.781134,0.468421
A06-8250001-8350000,15,0.795543,0.525585
A06-8275001-8375000,2,0.968672,0.968403
A06-8300001-8400000,1,0.936805,0.936805
A06-8375001-8475000,1,0.0212949,0.0212949
A06-8400001-8500000,5,0.386463,0.180732
A06-8425001-8525000,6,0.37208,0.138928
A06-8450001-8550000,10,0.350811,0.186978
A06-8475001-8575000,12,0.281767,0.146682
A06-8500001-8600000,10,0.322693,0.174529
A06-8525001-8625000,12,0.319958,0.195985
A06-8550001-8650000,16,0.248517,0.177675
A06-8575001-8675000,25,0.225556,0.182679
A06-8600001-8700000,30,0.158383,0.127251
A06-8625001-8725000,33,0.223124,0.162094
A06-8650001-8750000,33,0.207146,0.126489
A06-8675001-8775000,21,0.248218,0.12087
A06-8700001-8800000,15,0.30082,0.163604
A06-8725001-8825000,9,0.0876528,0.0428927
A06-8750001-8850000,6,0.32692,0.211586
A06-8775001-8875000,6,0.32692,0.211586
A06-8800001-8900000,6,0.296874,0.220178
A06-8825001-8925000,9,0.347012,0.245018
A06-8850001-8950000,6,0.319464,0.158232
A06-8875001-8975000,6,0.319464,0.158232
A06-8900001-9000000,5,0.387806,0.172805
A06-8925001-9025000,7,0.00203652,-0.0159174
A06-8950001-9050000,5,0.00105746,-0.0182704
A06-8975001-9075000,5,0.00105746,-0.0182704
A06-9000001-9100000,5,0.00105746,-0.0182704
A06-9025001-9125000,2,0.102964,0.0371303
A06-9050001-9150000,7,0.252749,0.187634
A06-9075001-9175000,32,0.187536,0.0976365
A06-9100001-9200000,32,0.187536,0.0976365
A06-9125001-9225000,34,0.175097,0.0949133
A06-9150001-9250000,38,0.15105,0.0703774
A06-9175001-9275000,14,0.24918,0.115552
A06-9200001-9300000,14,0.24918,0.115552
A06-9225001-9325000,12,0.389445,0.215352
A06-9250001-9350000,9,0.411095,0.2466
A06-9275001-9375000,9,0.282832,0.178303
A06-9300001-9400000,14,0.23901,0.112318
A06-9325001-9425000,12,0.0728273,0.0357508
A06-9350001-9450000,7,0.0635882,0.0129122
A06-9375001-9475000,24,0.352223,0.178515
A06-9400001-9500000,19,0.380274,0.227192
A06-9425001-9525000,19,0.380274,0.227192
A06-9450001-9550000,22,0.349027,0.219188
A06-9475001-9575000,4,0.171328,0.122126
A06-9500001-9600000,4,0.171328,0.122126
A06-9525001-9625000,6,0.155433,0.0891441
A06-9550001-9650000,20,0.595097,0.362286
A06-9575001-9675000,20,0.595097,0.362286
A06-9600001-9700000,20,0.595097,0.362286
A06-9625001-9725000,18,0.612316,0.399965
A06-9675001-9775000,20,0.489548,0.354036
A06-9700001-9800000,20,0.489548,0.354036
A06-9725001-9825000,22,0.490854,0.367063
A06-9750001-9850000,32,0.449512,0.313276
A06-9775001-9875000,20,0.481005,0.339428
A06-9800001-9900000,20,0.481005,0.339428
A06-9825001-9925000,28,0.394488,0.216276
A06-9850001-9950000,23,0.375334,0.17882
A06-9875001-9975000,31,0.178866,0.0839035
A06-9900001-10000000,31,0.178866,0.0839035
A06-9925001-10025000,26,0.217291,0.113743
A06-9950001-10050000,21,0.246763,0.140512
A06-9975001-10075000,5,0.179193,0.123627
A06-10000001-10100000,5,0.179193,0.123627
A06-10025001-10125000,4,0.0582159,0.00573671
A06-10050001-10150000,4,0.0582159,0.00573671
A06-10075001-10175000,7,0.341339,0.127358
A06-10100001-10200000,9,0.31944,0.155686
A06-10125001-10225000,9,0.279356,0.170696
A06-10150001-10250000,9,0.279356,0.170696
A06-10175001-10275000,12,0.149367,0.069772
A06-10200001-10300000,16,0.222476,0.0616166
A06-10225001-10325000,24,0.27567,0.149451
A06-10250001-10350000,27,0.346017,0.188592
A06-10275001-10375000,25,0.346103,0.2118
A06-10300001-10400000,19,0.334875,0.244039
A06-10325001-10425000,7,0.4522,0.268248
A06-10350001-10450000,4,0.180753,0.0931457
A06-10375001-10475000,4,0.452277,0.32114
A06-10400001-10500000,7,0.319062,0.191095
A06-10425001-10525000,7,0.319062,0.191095
A06-10450001-10550000,13,0.298959,0.178092
A06-10475001-10575000,33,0.346213,0.27904
A06-10500001-10600000,45,0.362102,0.290225
A06-10525001-10625000,48,0.357921,0.277652
A06-10550001-10650000,49,0.340042,0.260039
A06-10575001-10675000,25,0.270626,0.182569
A06-10600001-10700000,11,0.31228,0.133867
A06-10625001-10725000,8,0.326128,0.150668
A06-10650001-10750000,2,0.608354,0.537998
A06-10675001-10775000,4,0.627188,0.590108
A06-10700001-10800000,3,0.554842,0.515744
A06-10725001-10825000,7,0.645471,0.571854
A06-10750001-10850000,12,0.519337,0.36208
A06-10775001-10875000,11,0.457772,0.282689
A06-10800001-10900000,12,0.441523,0.263135
A06-10825001-10925000,8,0.114877,0.0877336
A06-10850001-10950000,9,0.268814,0.138474
A06-10875001-10975000,8,0.295459,0.149651
A06-10900001-11000000,7,0.325753,0.164167
A06-10925001-11025000,7,0.325753,0.164167
A06-10950001-11050000,11,0.313143,0.241655
A06-10975001-11075000,11,0.313143,0.241655
A06-11000001-11100000,11,0.313143,0.241655
A06-11025001-11125000,14,0.280078,0.228114
A06-11050001-11150000,6,0.363885,0.372959
A06-11075001-11175000,6,0.363885,0.372959
A06-11100001-11200000,6,0.363885,0.372959
A06-11125001-11225000,18,0.440249,0.413647
A06-11150001-11250000,15,0.420919,0.382885
A06-11175001-11275000,15,0.420919,0.382885
A06-11200001-11300000,24,0.421949,0.338295
A06-11225001-11325000,9,0.423947,0.263978
A06-11250001-11350000,9,0.423947,0.263978
A06-11275001-11375000,9,0.423947,0.263978
A06-11325001-11425000,10,0.392859,0.314923
A06-11350001-11450000,10,0.392859,0.314923
A06-11375001-11475000,13,0.403865,0.334551
A06-11400001-11500000,13,0.403865,0.334551
A06-11425001-11525000,3,0.430706,0.399975
A06-11450001-11550000,6,0.490303,0.347757
A06-11475001-11575000,10,0.433812,0.208645
A06-11500001-11600000,10,0.433812,0.208645
A06-11525001-11625000,21,0.463548,0.267418
A06-11550001-11650000,18,0.449061,0.262731
A06-11575001-11675000,11,0.482258,0.320848
A06-11600001-11700000,17,0.484419,0.346975
A06-11625001-11725000,7,0.449999,0.366173
A06-11650001-11750000,12,0.47479,0.378554
A06-11675001-11775000,12,0.47479,0.378554
A06-11700001-11800000,6,0.462552,0.362233
A06-11725001-11825000,5,0.505934,0.395888
A06-11750001-11850000,26,0.166153,0.154735
A06-11775001-11875000,50,0.329506,0.239167
A06-11800001-11900000,77,0.443743,0.297708
A06-11825001-11925000,77,0.443743,0.297708
A06-11850001-11950000,57,0.564143,0.344465
A06-11875001-11975000,33,0.640554,0.354523
A06-11900001-12000000,6,0.387424,0.122356
A06-11925001-12025000,22,0.371976,0.244509
A06-11950001-12050000,21,0.334303,0.242579
A06-11975001-12075000,21,0.334303,0.242579
A06-12000001-12100000,21,0.334303,0.242579
A06-12025001-12125000,5,0.168633,0.0898191
A06-12100001-12200000,1,0.431679,0.431679
A06-12125001-12225000,1,0.431679,0.431679
A06-12150001-12250000,1,0.431679,0.431679
A06-12175001-12275000,1,0.431679,0.431679
A06-12200001-12300000,25,0.464433,0.318595
A06-12225001-12325000,28,0.435405,0.290818
A06-12250001-12350000,28,0.435405,0.290818
A06-12275001-12375000,28,0.435405,0.290818
A06-12300001-12400000,3,0.09921,0.0593421
A06-12350001-12450000,2,0.173507,0.122976
A06-12375001-12475000,2,0.173507,0.122976
A06-12400001-12500000,2,0.173507,0.122976
A06-12425001-12525000,2,0.173507,0.122976
A06-12475001-12575000,10,0.443952,0.351687
A06-12500001-12600000,10,0.443952,0.351687
A06-12525001-12625000,10,0.443952,0.351687
A06-12550001-12650000,10,0.443952,0.351687
A06-12675001-12775000,3,0.644625,0.399541
A06-12700001-12800000,3,0.644625,0.399541
A06-12725001-12825000,3,0.644625,0.399541
A06-12750001-12850000,3,0.644625,0.399541
A06-12775001-12875000,14,0.552334,0.367129
A06-12800001-12900000,14,0.552334,0.367129
A06-12825001-12925000,14,0.552334,0.367129
A06-12850001-12950000,23,0.586642,0.403311
